BOOK	CH	VS	CLAUSE_ID	FINITE_GREEK	NODE_TYPE	PARENT_CLAUSE	RELATIONSHIP_TYPE	TREE_DEPTH	OWNERSHIP_CONFIDENCE	TREE_STATUS	SPAN_TEXT	NOTES
1corintios	14	17	C1	εὐχαριστεῖς	root-parent			0		unresolved-root	σὺ μὲν γὰρ καλῶς ==εὐχαριστεῖς== ἀλλʼ ὁ ἕτερος	no ownership relationship resolved
1corintios	14	17	C2	οἰκοδομεῖται	leaf	C1	coordinate	1	medium	suggested	οὐκ ==οἰκοδομεῖται==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	18	C1	εὐχαριστῶ	root-or-unresolved			0		unresolved-root	==εὐχαριστῶ== τῷ θεῷ πάντων ὑμῶν μᾶλλον γλώσσαις	no ownership relationship resolved
1corintios	14	18	C2	λαλῶ	root-or-unresolved			0		unresolved-root	==λαλῶ==	no ownership relationship resolved
1corintios	14	19	C1	θέλω	root-parent			0		unresolved-root	ἀλλὰ ἐν ἐκκλησίᾳ ==θέλω== πέντε λόγους τῷ νοΐ μου λαλῆσαι ἵνα καὶ ἄλλους	no ownership relationship resolved
1corintios	14	19	C2	κατηχήσω	leaf	C1	subordinate	1	medium	suggested	==κατηχήσω== ἢ μυρίους λόγους ἐν γλώσσῃ	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	14	20	C1	γίνεσθε	root-parent			0		unresolved-root	ἀδελφοί μὴ παιδία ==γίνεσθε== ταῖς φρεσίν ἀλλὰ τῇ κακίᾳ	no ownership relationship resolved
1corintios	14	20	C2	νηπιάζετε	internal-node	C1	coordinate	1	medium	suggested	==νηπιάζετε== ταῖς δὲ φρεσὶν τέλειοι	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	20	C3	γίνεσθε	leaf	C2	coordinate	2	medium	suggested	==γίνεσθε==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	21	C1	γέγραπται	root-parent			0		unresolved-root	ἐν τῷ νόμῳ ==γέγραπται== ὅτι ἐν ἑτερογλώσσοις καὶ ἐν χείλεσιν ἑτέρων	no ownership relationship resolved
1corintios	14	21	C2	λαλήσω	internal-node	C1	subordinate	1	medium	suggested	==λαλήσω== τῷ λαῷ τούτῳ καὶ οὐδʼ οὕτως	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	14	21	C3	εἰσακούσονταί	leaf	C2	coordinate	2	medium	suggested	==εἰσακούσονταί== μου	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	21	C4	λέγει	root-or-unresolved			0		unresolved-root	==λέγει== κύριος	no ownership relationship resolved
1corintios	14	22	C1	εἰσιν	root-or-unresolved			0		unresolved-root	ὥστε αἱ γλῶσσαι εἰς σημεῖόν ==εἰσιν== οὐ τοῖς πιστεύουσιν ἀλλὰ τοῖς ἀπίστοις ἡ δὲ προφητεία οὐ τοῖς ἀπίστοις ἀλλὰ τοῖς πιστεύουσιν	no ownership relationship resolved
1corintios	14	23	C1	συνέλθῃ	root-parent			0		unresolved-root	ἐὰν οὖν ==συνέλθῃ== ἡ ἐκκλησία ὅλη ἐπὶ τὸ αὐτὸ καὶ πάντες	no ownership relationship resolved
1corintios	14	23	C2	λαλῶσιν	leaf	C1	coordinate	1	medium	suggested	==λαλῶσιν== γλώσσαις	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	23	C3	εἰσέλθωσιν	root-parent			0		unresolved-root	==εἰσέλθωσιν== δὲ ἰδιῶται ἢ ἄπιστοι	no ownership relationship resolved
1corintios	14	23	C4	ἐροῦσιν	internal-node	C3	coordinate	1	medium	suggested	οὐκ ==ἐροῦσιν==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	23	C5	μαίνεσθε	leaf	C4	subordinate	2	medium	suggested	ὅτι ==μαίνεσθε==	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	14	24	C1	προφητεύωσιν	root-or-unresolved			0		unresolved-root	ἐὰν δὲ πάντες ==προφητεύωσιν==	no ownership relationship resolved
1corintios	14	24	C2	εἰσέλθῃ	root-parent			0		unresolved-root	==εἰσέλθῃ== δέ τις ἄπιστος ἢ ἰδιώτης	no ownership relationship resolved
1corintios	14	24	C3	ἐλέγχεται	leaf	C2	coordinate	1	medium	suggested	==ἐλέγχεται== ὑπὸ πάντων	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	24	C4	ἀνακρίνεται	root-or-unresolved			0		unresolved-root	==ἀνακρίνεται== ὑπὸ πάντων	no ownership relationship resolved
1corintios	14	25	C1	γίνεται	root-parent			0		unresolved-root	τὰ κρυπτὰ τῆς καρδίας αὐτοῦ φανερὰ ==γίνεται== καὶ οὕτως πεσὼν ἐπὶ πρόσωπον	no ownership relationship resolved
1corintios	14	25	C2	προσκυνήσει	internal-node	C1	coordinate	1	medium	suggested	==προσκυνήσει== τῷ θεῷ ἀπαγγέλλων ὅτι ὄντως ὁ θεὸς ἐν ὑμῖν	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	25	C3	ἐστιν	leaf	C2	subordinate	2	medium	suggested	==ἐστιν==	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	14	26	C1	ἐστιν	root-parent			0		unresolved-root	τί οὖν ==ἐστιν== ἀδελφοί	no ownership relationship resolved
1corintios	14	26	C2	συνέρχησθε	leaf	C1	subordinate	1	medium	suggested	ὅταν ==συνέρχησθε== ἕκαστος ψαλμὸν	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	14	26	C3	ἔχει	root-or-unresolved			0		unresolved-root	==ἔχει== διδαχὴν	no ownership relationship resolved
1corintios	14	26	C4	ἔχει	root-or-unresolved			0		unresolved-root	==ἔχει== ἀποκάλυψιν	no ownership relationship resolved
1corintios	14	26	C5	ἔχει	root-or-unresolved			0		unresolved-root	==ἔχει== γλῶσσαν	no ownership relationship resolved
1corintios	14	26	C6	ἔχει	root-or-unresolved			0		unresolved-root	==ἔχει== ἑρμηνείαν	no ownership relationship resolved
1corintios	14	26	C7	ἔχει	root-or-unresolved			0		unresolved-root	==ἔχει== πάντα πρὸς οἰκοδομὴν	no ownership relationship resolved
1corintios	14	26	C8	γινέσθω	root-or-unresolved			0		unresolved-root	==γινέσθω==	no ownership relationship resolved
1corintios	14	27	C1	λαλεῖ	root-parent			0		unresolved-root	εἴτε γλώσσῃ τις ==λαλεῖ== κατὰ δύο ἢ τὸ πλεῖστον τρεῖς καὶ ἀνὰ μέρος καὶ εἷς	no ownership relationship resolved
1corintios	14	27	C2	διερμηνευέτω	leaf	C1	coordinate	1	medium	suggested	==διερμηνευέτω==	context-sensitive function; keep as suggested; coordinating connector between finite clauses; source and target clauses available
1corintios	14	28	C1	ᾖ	root-or-unresolved			0		unresolved-root	ἐὰν δὲ μὴ ==ᾖ== διερμηνευτής	no ownership relationship resolved
1corintios	14	28	C2	σιγάτω	root-parent			0		unresolved-root	==σιγάτω== ἐν ἐκκλησίᾳ ἑαυτῷ	no ownership relationship resolved
1corintios	14	28	C3	λαλείτω	leaf	C2	coordinate	1	medium	suggested	δὲ ==λαλείτω== καὶ τῷ θεῷ	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	29	C1	λαλείτωσαν	root-parent			0		unresolved-root	προφῆται δὲ δύο ἢ τρεῖς ==λαλείτωσαν== καὶ οἱ ἄλλοι	no ownership relationship resolved
1corintios	14	29	C2	διακρινέτωσαν	leaf	C1	coordinate	1	medium	suggested	==διακρινέτωσαν==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	30	C1	ἀποκαλυφθῇ	root-or-unresolved			0		unresolved-root	ἐὰν δὲ ἄλλῳ ==ἀποκαλυφθῇ== καθημένῳ ὁ πρῶτος	no ownership relationship resolved
1corintios	14	30	C2	σιγάτω	root-or-unresolved			0		unresolved-root	==σιγάτω==	no ownership relationship resolved
1corintios	14	31	C1	δύνασθε	root-parent			0		unresolved-root	==δύνασθε== γὰρ καθʼ ἕνα πάντες προφητεύειν ἵνα πάντες	no ownership relationship resolved
1corintios	14	31	C2	μανθάνωσιν	internal-node	C1	subordinate	1	medium	suggested	==μανθάνωσιν== καὶ πάντες	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	31	C3	παρακαλῶνται	leaf	C2	coordinate	2	medium	suggested	==παρακαλῶνται==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	32	C1	ὑποτάσσεται	root-or-unresolved			0		unresolved-root	καὶ πνεύματα προφητῶν προφήταις ==ὑποτάσσεται==	no ownership relationship resolved
1corintios	14	33	C1	ἐστιν	root-or-unresolved			0		unresolved-root	οὐ γάρ ==ἐστιν== ἀκαταστασίας ὁ θεὸς ἀλλὰ εἰρήνης ὡς ἐν πάσαις ταῖς ἐκκλησίαις τῶν ἁγίων	no ownership relationship resolved
1corintios	14	34	C1	σιγάτωσαν	root-parent			0		unresolved-root	αἱ γυναῖκες ἐν ταῖς ἐκκλησίαις ==σιγάτωσαν== οὐ γὰρ	no ownership relationship resolved
1corintios	14	34	C2	ἐπιτρέπεται	internal-node	C1	subordinate	1	medium	suggested	==ἐπιτρέπεται== αὐταῖς λαλεῖν	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	34	C3	ὑποτασσέσθωσαν	internal-node	C2	coordinate	2	medium	suggested	ἀλλὰ ==ὑποτασσέσθωσαν== καθὼς καὶ ὁ νόμος	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	34	C4	λέγει	leaf	C3	subordinate	3	medium	suggested	==λέγει==	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	14	35	C1	θέλουσιν	root-or-unresolved			0		unresolved-root	εἰ δέ τι μαθεῖν ==θέλουσιν== ἐν οἴκῳ τοὺς ἰδίους ἄνδρας	no ownership relationship resolved
1corintios	14	35	C2	ἐπερωτάτωσαν	root-parent			0		unresolved-root	==ἐπερωτάτωσαν== αἰσχρὸν γάρ	no ownership relationship resolved
1corintios	14	35	C3	ἐστιν	leaf	C2	subordinate	1	medium	suggested	==ἐστιν== γυναικὶ λαλεῖν ἐν ἐκκλησίᾳ	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	36	C1	ἐξῆλθεν	root-parent			0		unresolved-root	ἢ ἀφʼ ὑμῶν ὁ λόγος τοῦ θεοῦ ==ἐξῆλθεν== ἢ εἰς ὑμᾶς μόνους	no ownership relationship resolved
1corintios	14	36	C2	κατήντησεν	leaf	C1	coordinate	1	medium	suggested	==κατήντησεν==	context-sensitive function; keep as suggested; coordinating connector between finite clauses; source and target clauses available
1corintios	14	37	C1	δοκεῖ	root-parent			0		unresolved-root	εἴ τις ==δοκεῖ== προφήτης εἶναι ἢ πνευματικός	no ownership relationship resolved
1corintios	14	37	C2	ἐπιγινωσκέτω	leaf	C1	coordinate	1	medium	suggested	==ἐπιγινωσκέτω== ἃ	context-sensitive function; keep as suggested; coordinating connector between finite clauses; source and target clauses available
1corintios	14	37	C3	γράφω	root-parent			0		unresolved-root	==γράφω== ὑμῖν ὅτι κυρίου	no ownership relationship resolved
1corintios	14	37	C4	ἐστίν	leaf	C3	subordinate	1	medium	suggested	==ἐστίν==	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	14	38	C1	ἀγνοεῖ	root-or-unresolved			0		unresolved-root	εἰ δέ τις ==ἀγνοεῖ==	no ownership relationship resolved
1corintios	14	38	C2	ἀγνοεῖται	root-or-unresolved			0		unresolved-root	==ἀγνοεῖται==	no ownership relationship resolved
1corintios	14	39	C1	ζηλοῦτε	root-parent			0		unresolved-root	ὥστε ἀδελφοί μου ==ζηλοῦτε== τὸ προφητεύειν καὶ τὸ λαλεῖν	no ownership relationship resolved
1corintios	14	39	C2	κωλύετε	leaf	C1	coordinate	1	medium	suggested	μὴ ==κωλύετε== γλώσσαις	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
